source,mode,img,c_mu,c_raw,cos_lin,V,Vn,sig2,mu_sq,mu_sq_raw,sq_gbar,sq_gclean,sq_gbar_lin,msq_draw,msq_diff_lin,sq_diff_mean_lin,sq_diff_clean
Salman_eps0.5,full_di,367,0.4917097985744476,0.486951470375061,0.2659213840961456,1.0857782363891602,0.0271641407161951,2.016633438017834e-08,0.2091852277517318,0.2094887942075729,1.4723219871520996,0.2117467522621154,0.0150003805756568,2.5038113594055176,2.507418155670166,1.4082844257354736,1.1402859687805176
Salman_eps0.5,full_di,369,0.7361277341842651,0.735946536064148,0.5470795035362244,0.3190241754055023,0.0007168155862018,3.998572495333974e-08,0.5006945729255676,0.5012964606285095,0.3999345898628235,0.5088589191436768,0.0878744050860405,0.7030075788497925,0.7897769808769226,0.2826899290084839,0.2447914630174636
Salman_eps0.5,full_di,371,0.6959171891212463,0.6923457384109497,0.4910407364368438,0.1103798970580101,0.0029885449912399,2.0422867841318752e-09,0.0283145643770694,0.0283453073352575,0.2438732683658599,0.0291896574199199,0.0032999594695866,0.3487341701984405,0.3363165259361267,0.2193130552768707,0.1562342047691345
Salman_eps0.5,full_di,372,0.285494327545166,0.2876006364822387,0.2062424272298813,1.3507226705551147,0.0327770672738552,1.7798756912768e-09,0.0196387004107236,0.0196654926985502,1.913810133934021,0.0201085209846496,0.0021587535738945,3.196996688842773,3.17793869972229,1.8894559144973757,1.8210794925689695
Salman_eps0.5,full_di,373,0.4336137175559997,0.4276006817817688,0.2723975777626037,0.0734410136938095,0.0023838598281145,1.998662693680764e-11,0.0001814794086385,0.0001817802694858,0.0920175686478614,0.0001889242412289,1.646687087486498e-05,0.1617865413427353,0.1611423939466476,0.0913634300231933,0.0886407792568206
Salman_eps0.5,full_di,374,0.6015281677246094,0.5939143896102905,0.5185061097145081,1.8669240474700928,0.0412537306547164,2.8901428095196025e-07,3.116055727005005,3.120406150817871,4.197888374328613,3.1604974269866943,0.323710948228836,5.971466064453125,6.417765140533447,3.3127341270446777,3.03178334236145
Salman_eps0.5,full_di,375,0.4441379308700561,0.4398868381977081,0.3018754422664642,1.043915629386902,0.0147963296622037,1.000662379624373e-07,1.1681036949157717,1.1696100234985352,1.0582422018051147,1.1929669380187988,0.1161983981728553,2.049962043762207,2.4307174682617188,0.9627262353897096,1.2627067565917969
Salman_eps0.5,full_di,376,0.545616090297699,0.5412760376930237,0.3066269755363464,0.0071437773294746,3.306884173071012e-05,1.4768072875703808e-10,0.0017254262929782,0.0017276492435485,0.010879460722208,0.0017777601024135,0.0001564858685014,0.0176660493016242,0.0179036390036344,0.0102357780560851,0.0078963218256831
Salman_eps0.5,full_di,378,0.5266502499580383,0.5245937705039978,0.3831998109817505,1.6370768207707442e-05,3.301947799627669e-07,4.871626105990012e-13,4.432338755577803e-06,4.439672011358198e-06,2.175577537855133e-05,4.459720003069378e-06,5.126838118485466e-07,3.730800744961016e-05,3.7125617382116616e-05,1.970888661162462e-05,1.5880883438512683e-05
Salman_eps0.5,full_di,379,0.4155220091342926,0.4147322177886963,0.2982320189476013,0.6144402027130127,0.0137784294784069,8.002328399925318e-08,0.8663625121116638,0.8675670623779297,0.9202532768249512,0.8763860464096069,0.0966087132692337,1.5039714574813845,1.682326316833496,0.8390152454376221,1.0517374277114868
Salman_eps0.5,full_di,380,0.4392420649528503,0.4358335137367248,0.4148304462432861,1.4190876483917236,0.0264899600297212,1.4859612207374084e-08,0.1652644127607345,0.1654880940914154,1.6017533540725708,0.1658587455749511,0.024623867124319,2.9498867988586426,2.8395259380340576,1.4616079330444336,1.3183314800262451
Salman_eps0.5,full_di,381,0.4843950867652893,0.4840688109397888,0.2942904233932495,0.0968048721551895,0.0018990994431078,1.334276760189823e-07,1.1750741004943848,1.1770825386047363,0.1617216616868972,1.2169783115386963,0.1246346682310104,0.2536862790584564,0.7964590787887573,0.2027941793203354,0.9492005109786988
Salman_eps0.5,full_di,385,0.5955220460891724,0.5936827659606934,0.5079993009567261,0.2573601603507995,0.0028674269560724,1.572619225953531e-07,2.2119150161743164,2.214282274246216,0.5943222045898438,2.245835781097412,0.2685073316097259,0.838814377784729,1.6295686960220337,0.4569640159606933,1.4683780670166016
Salman_eps0.5,full_di,387,0.5267401933670044,0.5203481912612915,0.4320564270019531,0.0068595488555729,9.31308895815164e-05,1.6614962444067016e-12,1.938274181156885e-05,1.94077510968782e-05,0.0070542646571993,1.993522892007604e-05,2.09436143450148e-06,0.0135708367452025,0.0134713714942336,0.0069513269700109,0.0066839335486292
Salman_eps0.5,full_di,388,0.5772553086280823,0.5772172212600708,0.4437229633331299,0.0050026820972561,4.0566508687334135e-05,2.5395499037017544e-09,0.0352006517350673,0.0352388806641101,0.005407063756138,0.0353810675442218,0.0037145486567169,0.0101596117019653,0.0225292090326547,0.00514442846179,0.0248206853866577
Salman_eps0.5,full_di,390,0.529852032661438,0.5198516845703125,0.4798867702484131,0.8273592591285706,0.0178243368864059,3.083437150053215e-07,3.8588790893554688,3.863520622253418,1.4036805629730225,3.8768234252929688,0.596299946308136,2.1896719932556152,3.557056427001953,1.121898174285889,2.855113983154297
